ip,seq,latency_ms,recv,lost
10.45.0.4,1976,0.81,1977,0
10.45.0.3,1975,0.54,1976,0
10.45.0.3,1976,0.45,1977,0
10.45.0.3,1977,0.51,1978,0
10.45.0.2,1949,0.73,1950,0
10.45.0.3,1978,0.61,1979,0
10.45.0.2,1950,0.84,1951,0
10.45.0.5,2017,1.14,2018,0
10.45.0.5,2018,0.52,2019,0
10.45.0.5,2019,0.63,2020,0
10.45.0.3,1979,0.51,1980,0
10.45.0.3,1980,0.72,1981,0
10.45.0.6,1929,0.71,1930,0
10.45.0.3,1981,0.50,1982,0
10.45.0.4,1977,0.84,1978,0
10.45.0.3,1982,0.87,1983,0
10.45.0.3,1983,0.97,1984,0
10.45.0.6,1930,0.56,1931,0
10.45.0.2,1951,0.43,1952,0
10.45.0.6,1931,0.75,1932,0
10.45.0.3,1984,0.40,1985,0
10.45.0.5,2020,0.48,2021,0
10.45.0.6,1932,0.44,1933,0
10.45.0.3,1985,0.30,1986,0
10.45.0.2,1952,0.45,1953,0
10.45.0.5,2021,0.47,2022,0
10.45.0.5,2022,0.54,2023,0
10.45.0.5,2023,0.72,2024,0
10.45.0.3,1986,0.61,1987,0
10.45.0.5,2024,0.74,2025,0
10.45.0.4,1978,1.26,1979,0
10.45.0.5,2025,0.90,2026,0
10.45.0.4,1979,0.72,1980,0
10.45.0.3,1987,0.61,1988,0
10.45.0.6,1933,0.58,1934,0
10.45.0.5,2026,0.55,2027,0
10.45.0.2,1953,0.50,1954,0
10.45.0.6,1934,0.55,1935,0
10.45.0.5,2027,0.60,2028,0
10.45.0.2,1954,0.46,1955,0
10.45.0.5,2028,0.57,2029,0
10.45.0.3,1988,0.56,1989,0
10.45.0.6,1935,0.66,1936,0
10.45.0.3,1989,0.62,1990,0
10.45.0.6,1936,1.06,1937,0
10.45.0.4,1980,1.01,1981,0
10.45.0.4,1981,0.77,1982,0
10.45.0.2,1955,0.60,1956,0
10.45.0.2,1956,0.86,1957,0
10.45.0.6,1937,1.27,1938,0
10.45.0.2,1957,0.70,1958,0
10.45.0.6,1938,1.16,1939,0
10.45.0.6,1939,1.39,1940,0
10.45.0.4,1982,1.07,1983,0
10.45.0.6,1940,0.59,1941,0
10.45.0.5,2029,0.63,2030,0
10.45.0.2,1958,0.56,1959,0
10.45.0.6,1941,0.42,1942,0
10.45.0.5,2030,0.65,2031,0
10.45.0.3,1990,0.40,1991,0
10.45.0.2,1959,0.25,1960,0
10.45.0.3,1991,0.45,1992,0
10.45.0.6,1942,0.55,1943,0
10.45.0.6,1943,0.63,1944,0
10.45.0.3,1992,0.76,1993,0
10.45.0.6,1944,0.46,1945,0
10.45.0.3,1993,0.40,1994,0
10.45.0.4,1983,0.64,1984,0
10.45.0.6,1945,0.61,1946,0
10.45.0.5,2031,0.44,2032,0
10.45.0.2,1960,0.45,1961,0
10.45.0.6,1946,0.44,1947,0
10.45.0.2,1961,0.63,1962,0
10.45.0.5,2032,0.33,2033,0
10.45.0.2,1962,0.31,1963,0
10.45.0.2,1963,0.52,1964,0
10.45.0.3,1994,0.61,1995,0
10.45.0.4,1984,0.78,1985,0
10.45.0.4,1985,0.62,1986,0
10.45.0.2,1964,0.39,1965,0
10.45.0.4,1986,0.58,1987,0
10.45.0.4,1987,0.46,1988,0
10.45.0.4,1988,0.78,1989,0
10.45.0.6,1947,0.75,1948,0
10.45.0.5,2033,0.48,2034,0
10.45.0.2,1965,0.58,1966,0
10.45.0.2,1966,0.51,1967,0
10.45.0.6,1948,0.81,1949,0
10.45.0.5,2034,1.15,2035,0
10.45.0.5,2035,0.74,2036,0
10.45.0.3,1995,10.54,1996,0
10.45.0.5,2036,6.01,2037,0
10.45.0.5,2037,0.57,2038,0
10.45.0.3,1996,2.27,1997,0
10.45.0.4,1989,3.41,1990,0
10.45.0.6,1949,1.00,1950,0
10.45.0.3,1997,1.00,1998,0
10.45.0.3,1998,1.31,1999,0
10.45.0.5,2038,0.57,2039,0
10.45.0.5,2039,0.98,2040,0
10.45.0.2,1967,0.90,1968,0
10.45.0.3,1999,1.03,2000,0
10.45.0.5,2040,1.02,2041,0
10.45.0.6,1950,0.65,1951,0
10.45.0.3,2000,1.73,2001,0
10.45.0.4,1990,1.00,1991,0
10.45.0.5,2041,0.92,2042,0
10.45.0.4,1991,1.26,1992,0
10.45.0.2,1968,1.33,1969,0
10.45.0.2,1969,1.00,1970,0
10.45.0.2,1970,1.18,1971,0
10.45.0.6,1951,0.70,1952,0
10.45.0.4,1992,0.90,1993,0
10.45.0.6,1952,0.61,1953,0
10.45.0.4,1993,1.37,1994,0
10.45.0.4,1994,0.83,1995,0
10.45.0.4,1995,1.44,1996,0
10.45.0.2,1971,0.94,1972,0
10.45.0.2,1972,1.14,1973,0
10.45.0.3,2001,0.64,2002,0
10.45.0.5,2042,0.77,2043,0
10.45.0.2,1973,0.86,1974,0
10.45.0.5,2043,0.73,2044,0
10.45.0.6,1953,0.49,1954,0
10.45.0.2,1974,0.60,1975,0
10.45.0.6,1954,0.69,1955,0
10.45.0.4,1996,0.75,1997,0
10.45.0.5,2044,0.42,2045,0
10.45.0.4,1997,0.81,1998,0
10.45.0.3,2002,0.80,2003,0
10.45.0.2,1975,0.86,1976,0
10.45.0.2,1976,0.64,1977,0
10.45.0.5,2045,0.64,2046,0
10.45.0.4,1998,1.19,1999,0
10.45.0.5,2046,0.57,2047,0
10.45.0.4,1999,0.54,2000,0
10.45.0.5,2047,0.98,2048,0
10.45.0.4,2000,1.13,2001,0
10.45.0.4,2001,0.79,2002,0
10.45.0.2,1977,0.92,1978,0
10.45.0.6,1955,0.52,1956,0
10.45.0.6,1956,0.53,1957,0
10.45.0.5,2048,0.78,2049,0
10.45.0.3,2003,0.52,2004,0
10.45.0.6,1957,0.29,1958,0
10.45.0.5,2049,0.55,2050,0
10.45.0.2,1978,0.96,1979,0
10.45.0.5,2050,1.00,2051,0
10.45.0.2,1979,0.79,1980,0
10.45.0.5,2051,0.87,2052,0
10.45.0.2,1980,0.76,1981,0
10.45.0.3,2004,0.52,2005,0
10.45.0.4,2002,1.59,2003,0
10.45.0.3,2005,0.90,2006,0
10.45.0.6,1958,0.55,1959,0
10.45.0.2,1981,0.65,1982,0
10.45.0.6,1959,0.43,1960,0
10.45.0.4,2003,0.89,2004,0
10.45.0.6,1960,1.18,1961,0
10.45.0.4,2004,1.16,2005,0
10.45.0.2,1982,0.81,1983,0
10.45.0.4,2005,0.82,2006,0
10.45.0.5,2052,0.51,2053,0
10.45.0.3,2006,0.53,2007,0
10.45.0.6,1961,0.63,1962,0
10.45.0.2,1983,0.65,1984,0
10.45.0.3,2007,0.32,2008,0
10.45.0.4,2006,0.83,2007,0
10.45.0.2,1984,0.65,1985,0
10.45.0.2,1985,0.69,1986,0
10.45.0.2,1986,0.69,1987,0
10.45.0.3,2008,0.63,2009,0
10.45.0.5,2053,0.58,2054,0
10.45.0.2,1987,0.74,1988,0
10.45.0.5,2054,0.44,2055,0
10.45.0.6,1962,0.55,1963,0
10.45.0.5,2055,0.43,2056,0
10.45.0.3,2009,0.40,2010,0
10.45.0.6,1963,0.49,1964,0
10.45.0.2,1988,0.50,1989,0
10.45.0.4,2007,0.70,2008,0
10.45.0.6,1964,0.52,1965,0
10.45.0.6,1965,0.49,1966,0
10.45.0.5,2056,0.59,2057,0
10.45.0.6,1966,0.51,1967,0
10.45.0.6,1967,0.39,1968,0
10.45.0.2,1989,0.41,1990,0
10.45.0.2,1990,0.49,1991,0
10.45.0.5,2057,0.69,2058,0
10.45.0.3,2010,0.72,2011,0
10.45.0.3,2011,0.35,2012,0
10.45.0.6,1968,0.41,1969,0
10.45.0.4,2008,0.38,2009,0
10.45.0.4,2009,0.46,2010,0
10.45.0.5,2058,0.25,2059,0
10.45.0.4,2010,0.33,2011,0
10.45.0.5,2059,0.42,2060,0
10.45.0.2,1991,0.35,1992,0
10.45.0.2,1992,0.35,1993,0
10.45.0.4,2011,0.64,2012,0
10.45.0.6,1969,1.03,1970,0
10.45.0.3,2012,1.18,2013,0
10.45.0.3,2013,0.56,2014,0
10.45.0.3,2014,1.07,2015,0
10.45.0.2,1993,0.90,1994,0
10.45.0.2,1994,0.96,1995,0
10.45.0.2,1995,0.68,1996,0
10.45.0.5,2060,0.90,2061,0
10.45.0.5,2061,0.80,2062,0
10.45.0.6,1970,0.43,1971,0
10.45.0.6,1971,0.88,1972,0
10.45.0.2,1996,0.48,1997,0
10.45.0.4,2012,0.52,2013,0
10.45.0.6,1972,0.36,1973,0
10.45.0.6,1973,0.90,1974,0
10.45.0.4,2013,1.05,2014,0
10.45.0.5,2062,0.79,2063,0
10.45.0.4,2014,0.81,2015,0
10.45.0.4,2015,0.87,2016,0
10.45.0.3,2015,0.63,2016,0
10.45.0.4,2016,0.52,2017,0
10.45.0.6,1974,0.29,1975,0
10.45.0.5,2063,0.56,2064,0
10.45.0.4,2017,0.76,2018,0
10.45.0.2,1997,0.50,1998,0
10.45.0.2,1998,0.82,1999,0
10.45.0.5,2064,0.80,2065,0
10.45.0.2,1999,0.52,2000,0
10.45.0.5,2065,0.58,2066,0
10.45.0.2,2000,0.75,2001,0
10.45.0.3,2016,0.89,2017,0
10.45.0.3,2017,0.41,2018,0
10.45.0.2,2001,0.42,2002,0
10.45.0.2,2002,0.55,2003,0
10.45.0.2,2003,0.39,2004,0
10.45.0.5,2066,0.87,2067,0
10.45.0.5,2067,1.30,2068,0
10.45.0.2,2004,0.77,2005,0
10.45.0.6,1975,0.57,1976,0
10.45.0.2,2005,0.43,2006,0
10.45.0.3,2018,0.36,2019,0
10.45.0.6,1976,0.41,1977,0
10.45.0.4,2018,0.72,2019,0
10.45.0.3,2019,1.11,2020,0
10.45.0.3,2020,0.79,2021,0
10.45.0.5,2068,0.73,2069,0
10.45.0.2,2006,1.40,2007,0
10.45.0.2,2007,3.38,2008,0
10.45.0.2,2008,0.42,2009,0
10.45.0.2,2009,0.39,2010,0
10.45.0.3,2021,0.62,2022,0
10.45.0.5,2069,1.07,2070,0
10.45.0.6,1977,0.91,1978,0
10.45.0.4,2019,1.19,2020,0
10.45.0.6,1978,1.35,1979,0
10.45.0.6,1979,0.70,1980,0
10.45.0.5,2070,0.94,2071,0
10.45.0.5,2071,0.90,2072,0
10.45.0.5,2072,0.90,2073,0
10.45.0.2,2010,0.75,2011,0
10.45.0.2,2011,0.58,2012,0
10.45.0.3,2022,0.81,2023,0
10.45.0.2,2012,0.62,2013,0
10.45.0.2,2013,0.55,2014,0
10.45.0.4,2020,0.79,2021,0
10.45.0.2,2014,0.61,2015,0
10.45.0.2,2015,0.75,2016,0
10.45.0.4,2021,0.68,2022,0
10.45.0.6,1980,0.91,1981,0
10.45.0.6,1981,0.94,1982,0
10.45.0.6,1982,0.71,1983,0
10.45.0.5,2073,0.81,2074,0
10.45.0.2,2016,0.68,2017,0
10.45.0.5,2074,0.76,2075,0
10.45.0.6,1983,0.58,1984,0
10.45.0.3,2023,0.79,2024,0
10.45.0.5,2075,0.58,2076,0
10.45.0.2,2017,0.46,2018,0
10.45.0.2,2018,0.85,2019,0
10.45.0.4,2022,0.93,2023,0
10.45.0.2,2019,0.50,2020,0
10.45.0.4,2023,0.66,2024,0
10.45.0.3,2024,0.80,2025,0
10.45.0.5,2076,0.58,2077,0
10.45.0.2,2020,0.53,2021,0
10.45.0.3,2025,0.47,2026,0
10.45.0.5,2077,0.51,2078,0
10.45.0.3,2026,0.52,2027,0
10.45.0.5,2078,0.29,2079,0
10.45.0.5,2079,0.41,2080,0
10.45.0.3,2027,0.55,2028,0
10.45.0.4,2024,0.66,2025,0
10.45.0.6,1984,0.50,1985,0
10.45.0.6,1985,0.44,1986,0
10.45.0.4,2025,0.42,2026,0
10.45.0.5,2080,0.48,2081,0
10.45.0.5,2081,0.51,2082,0
10.45.0.2,2021,0.89,2022,0
10.45.0.4,2026,0.59,2027,0
10.45.0.2,2022,0.99,2023,0
10.45.0.4,2027,0.48,2028,0
10.45.0.2,2023,0.49,2024,0
10.45.0.3,2028,0.68,2029,0
10.45.0.5,2082,0.46,2083,0
10.45.0.4,2028,1.09,2029,0
10.45.0.2,2024,0.86,2025,0
10.45.0.4,2029,0.63,2030,0
10.45.0.5,2083,0.48,2084,0
10.45.0.3,2029,0.89,2030,0
10.45.0.4,2030,0.91,2031,0
10.45.0.6,1986,0.54,1987,0
10.45.0.3,2030,0.64,2031,0
10.45.0.5,2084,0.59,2085,0
10.45.0.6,1987,0.57,1988,0
10.45.0.3,2031,0.74,2032,0
10.45.0.3,2032,0.56,2033,0
10.45.0.5,2085,0.75,2086,0
10.45.0.5,2086,0.35,2087,0
10.45.0.2,2025,0.62,2026,0
10.45.0.5,2087,0.62,2088,0
10.45.0.5,2088,0.56,2089,0
10.45.0.4,2031,0.61,2032,0
10.45.0.6,1988,0.75,1989,0
10.45.0.2,2026,0.68,2027,0
10.45.0.3,2033,0.56,2034,0
10.45.0.4,2032,0.58,2033,0
10.45.0.4,2033,0.70,2034,0
10.45.0.4,2034,0.70,2035,0
10.45.0.2,2027,0.49,2028,0
10.45.0.2,2028,0.83,2029,0
10.45.0.5,2089,0.59,2090,0
10.45.0.5,2090,0.43,2091,0
10.45.0.6,1989,0.54,1990,0
10.45.0.5,2091,0.37,2092,0
10.45.0.3,2034,0.68,2035,0
10.45.0.6,1990,0.40,1991,0
10.45.0.3,2035,0.46,2036,0
10.45.0.6,1991,0.56,1992,0
10.45.0.3,2036,0.68,2037,0
10.45.0.2,2029,0.57,2030,0
10.45.0.6,1992,0.48,1993,0
10.45.0.6,1993,0.63,1994,0
10.45.0.4,2035,0.71,2036,0
10.45.0.5,2092,0.53,2093,0
10.45.0.4,2036,0.60,2037,0
10.45.0.4,2037,0.60,2038,0
10.45.0.6,1994,0.74,1995,0
10.45.0.4,2038,0.75,2039,0
10.45.0.2,2030,0.73,2031,0
10.45.0.4,2039,0.90,2040,0
10.45.0.4,2040,1.45,2041,0
10.45.0.5,2093,0.75,2094,0
10.45.0.6,1995,1.14,1996,0
10.45.0.3,2037,0.91,2038,0
10.45.0.2,2031,0.74,2032,0
10.45.0.5,2094,0.42,2095,0
10.45.0.5,2095,0.59,2096,0
10.45.0.4,2041,0.90,2042,0
10.45.0.6,1996,0.85,1997,0
10.45.0.2,2032,0.73,2033,0
10.45.0.6,1997,0.39,1998,0
10.45.0.5,2096,0.55,2097,0
10.45.0.6,1998,0.49,1999,0
10.45.0.5,2097,0.97,2098,0
10.45.0.6,1999,1.04,2000,0
10.45.0.3,2038,0.61,2039,0
10.45.0.2,2033,1.01,2034,0
10.45.0.2,2034,1.18,2035,0
10.45.0.2,2035,0.63,2036,0
10.45.0.4,2042,0.72,2043,0
10.45.0.2,2036,1.15,2037,0
10.45.0.2,2037,0.93,2038,0
10.45.0.5,2098,0.48,2099,0
10.45.0.6,2000,0.60,2001,0
10.45.0.4,2043,0.72,2044,0
10.45.0.5,2099,0.67,2100,0
10.45.0.4,2044,0.85,2045,0
10.45.0.3,2039,0.80,2040,0
10.45.0.4,2045,0.88,2046,0
10.45.0.4,2046,1.40,2047,0
10.45.0.6,2001,0.87,2002,0
10.45.0.3,2040,0.78,2041,0
10.45.0.4,2047,1.77,2048,0
10.45.0.6,2002,0.91,2003,0
10.45.0.4,2048,3.60,2049,0
10.45.0.2,2038,10.07,2039,0
10.45.0.3,2041,7.23,2042,0
10.45.0.3,2042,1.30,2043,0
10.45.0.3,2043,0.71,2044,0
10.45.0.5,2100,0.80,2101,0
10.45.0.4,2049,0.68,2050,0
10.45.0.4,2050,0.73,2051,0
10.45.0.2,2039,0.64,2040,0
10.45.0.5,2101,0.50,2102,0
10.45.0.4,2051,0.58,2052,0
10.45.0.2,2040,0.61,2041,0
10.45.0.4,2052,0.73,2053,0
10.45.0.2,2041,0.66,2042,0
10.45.0.5,2102,0.54,2103,0
10.45.0.2,2042,0.55,2043,0
10.45.0.5,2103,0.53,2104,0
10.45.0.6,2003,1.15,2004,0
10.45.0.4,2053,0.72,2054,0
10.45.0.5,2104,0.30,2105,0
10.45.0.2,2043,0.91,2044,0
10.45.0.3,2044,1.06,2045,0
10.45.0.5,2105,0.55,2106,0
10.45.0.3,2045,0.78,2046,0
10.45.0.5,2106,0.46,2107,0
10.45.0.3,2046,0.69,2047,0
10.45.0.3,2047,0.57,2048,0
10.45.0.6,2004,0.66,2005,0
10.45.0.4,2054,0.48,2055,0
10.45.0.5,2107,0.50,2108,0
10.45.0.3,2048,0.47,2049,0
10.45.0.2,2044,0.26,2045,0
10.45.0.6,2005,0.55,2006,0
10.45.0.3,2049,0.49,2050,0
10.45.0.2,2045,0.43,2046,0
10.45.0.5,2108,0.30,2109,0
10.45.0.5,2109,0.38,2110,0
10.45.0.3,2050,0.65,2051,0
10.45.0.5,2110,0.49,2111,0
10.45.0.5,2111,0.43,2112,0
10.45.0.4,2055,0.76,2056,0
10.45.0.6,2006,0.39,2007,0
10.45.0.4,2056,0.78,2057,0
10.45.0.2,2046,0.28,2047,0
10.45.0.5,2112,0.36,2113,0
10.45.0.2,2047,0.23,2048,0
10.45.0.3,2051,0.57,2052,0
10.45.0.3,2052,0.42,2053,0
10.45.0.5,2113,0.30,2114,0
10.45.0.2,2048,0.44,2049,0
10.45.0.5,2114,0.44,2115,0
10.45.0.6,2007,0.52,2008,0
10.45.0.4,2057,0.81,2058,0
10.45.0.6,2008,0.98,2009,0
10.45.0.5,2115,0.46,2116,0
10.45.0.3,2053,1.02,2054,0
10.45.0.2,2049,0.47,2050,0
10.45.0.5,2116,0.43,2117,0
10.45.0.2,2050,0.61,2051,0
10.45.0.4,2058,0.78,2059,0
10.45.0.2,2051,0.37,2052,0
10.45.0.4,2059,0.60,2060,0
10.45.0.2,2052,0.34,2053,0
10.45.0.6,2009,0.81,2010,0
10.45.0.6,2010,0.52,2011,0
10.45.0.6,2011,0.70,2012,0
10.45.0.6,2012,0.68,2013,0
10.45.0.2,2053,0.66,2054,0
10.45.0.4,2060,0.78,2061,0
10.45.0.6,2013,0.59,2014,0
10.45.0.2,2054,0.33,2055,0
10.45.0.3,2054,0.76,2055,0
10.45.0.6,2014,0.63,2015,0
10.45.0.3,2055,0.55,2056,0
10.45.0.5,2117,0.39,2118,0
10.45.0.5,2118,0.41,2119,0
10.45.0.3,2056,1.00,2057,0
10.45.0.3,2057,0.59,2058,0
10.45.0.5,2119,0.50,2120,0
10.45.0.3,2058,0.59,2059,0
10.45.0.4,2061,0.80,2062,0
10.45.0.4,2062,0.83,2063,0
10.45.0.3,2059,0.88,2060,0
10.45.0.3,2060,0.80,2061,0
10.45.0.3,2061,0.59,2062,0
10.45.0.4,2063,0.54,2064,0
10.45.0.4,2064,0.74,2065,0
10.45.0.5,2120,0.53,2121,0
10.45.0.4,2065,0.84,2066,0
10.45.0.2,2055,0.50,2056,0
10.45.0.4,2066,0.72,2067,0
10.45.0.5,2121,0.45,2122,0
10.45.0.6,2015,0.43,2016,0
10.45.0.3,2062,0.55,2063,0
10.45.0.5,2122,0.46,2123,0
10.45.0.3,2063,0.56,2064,0
10.45.0.2,2056,1.13,2057,0
10.45.0.5,2123,1.05,2124,0
10.45.0.2,2057,0.99,2058,0
10.45.0.3,2064,0.56,2065,0
10.45.0.2,2058,0.72,2059,0
10.45.0.4,2067,0.67,2068,0
10.45.0.6,2016,0.39,2017,0
10.45.0.2,2059,0.38,2060,0
10.45.0.2,2060,0.50,2061,0
10.45.0.6,2017,0.37,2018,0
10.45.0.4,2068,0.72,2069,0
10.45.0.4,2069,0.90,2070,0
10.45.0.2,2061,0.56,2062,0
10.45.0.6,2018,0.73,2019,0
10.45.0.2,2062,0.59,2063,0
10.45.0.2,2063,0.74,2064,0
10.45.0.5,2124,0.78,2125,0
10.45.0.5,2125,0.77,2126,0
10.45.0.3,2065,0.60,2066,0
10.45.0.4,2070,0.81,2071,0
10.45.0.5,2126,1.06,2127,0
10.45.0.5,2127,0.63,2128,0
10.45.0.5,2128,1.21,2129,0
10.45.0.5,2129,0.62,2130,0
10.45.0.3,2066,0.72,2067,0
10.45.0.6,2019,0.54,2020,0
10.45.0.5,2130,0.65,2131,0
10.45.0.6,2020,0.92,2021,0
10.45.0.5,2131,0.69,2132,0
10.45.0.2,2064,0.42,2065,0
10.45.0.5,2132,0.98,2133,0
10.45.0.2,2065,0.87,2066,0
10.45.0.3,2067,1.28,2068,0
10.45.0.2,2066,0.68,2067,0
10.45.0.4,2071,0.82,2072,0
10.45.0.6,2021,1.17,2022,0
10.45.0.5,2133,0.67,2134,0
10.45.0.5,2134,0.53,2135,0
10.45.0.2,2067,0.58,2068,0
10.45.0.4,2072,0.99,2073,0
10.45.0.5,2135,0.65,2136,0
10.45.0.2,2068,0.45,2069,0
10.45.0.2,2069,0.70,2070,0
10.45.0.3,2068,1.01,2069,0
10.45.0.4,2073,0.78,2074,0
10.45.0.5,2136,0.78,2137,0
10.45.0.6,2022,0.50,2023,0
10.45.0.2,2070,0.39,2071,0
10.45.0.5,2137,0.40,2138,0
10.45.0.5,2138,0.51,2139,0
10.45.0.3,2069,0.43,2070,0
10.45.0.6,2023,0.80,2024,0
10.45.0.6,2024,0.51,2025,0
10.45.0.3,2070,0.54,2071,0
10.45.0.6,2025,0.60,2026,0
10.45.0.3,2071,0.68,2072,0
10.45.0.2,2071,0.99,2072,0
10.45.0.6,2026,0.72,2027,0
10.45.0.2,2072,0.64,2073,0
10.45.0.4,2074,0.72,2075,0
10.45.0.3,2072,0.51,2073,0
10.45.0.2,2073,0.34,2074,0
10.45.0.5,2139,8.96,2140,0
10.45.0.6,2027,12.66,2028,0
10.45.0.5,2140,3.84,2141,0
10.45.0.5,2141,0.27,2142,0
10.45.0.6,2028,0.99,2029,0
10.45.0.3,2073,0.77,2074,0
10.45.0.6,2029,0.33,2030,0
10.45.0.6,2030,1.14,2031,0
10.45.0.6,2031,1.00,2032,0
10.45.0.5,2142,0.91,2143,0
10.45.0.4,2075,1.29,2076,0
10.45.0.5,2143,0.67,2144,0
10.45.0.2,2074,0.77,2075,0
10.45.0.2,2075,0.68,2076,0
10.45.0.4,2076,5.93,2077,0
10.45.0.3,2074,1.94,2075,0
10.45.0.2,2076,1.02,2077,0
10.45.0.4,2077,1.98,2078,0
10.45.0.6,2032,1.19,2033,0
10.45.0.4,2078,0.76,2079,0
10.45.0.6,2033,0.87,2034,0
10.45.0.5,2144,1.73,2145,0
10.45.0.3,2075,1.12,2076,0
10.45.0.6,2034,0.79,2035,0
10.45.0.2,2077,1.74,2078,0
10.45.0.3,2076,1.35,2077,0
10.45.0.2,2078,0.84,2079,0
10.45.0.3,2077,0.87,2078,0
10.45.0.2,2079,1.00,2080,0
10.45.0.4,2079,0.71,2080,0
10.45.0.4,2080,1.04,2081,0
10.45.0.5,2145,0.71,2146,0
10.45.0.6,2035,0.46,2036,0
10.45.0.5,2146,0.68,2147,0
10.45.0.2,2080,0.49,2081,0
10.45.0.4,2081,0.73,2082,0
10.45.0.6,2036,0.62,2037,0
10.45.0.4,2082,0.40,2083,0
10.45.0.3,2078,0.82,2079,0
10.45.0.5,2147,0.71,2148,0
10.45.0.2,2081,0.41,2082,0
10.45.0.4,2083,0.56,2084,0
10.45.0.4,2084,0.80,2085,0
10.45.0.4,2085,1.12,2086,0
10.45.0.6,2037,0.95,2038,0
10.45.0.4,2086,1.04,2087,0
10.45.0.4,2087,0.80,2088,0
10.45.0.3,2079,1.22,2080,0
10.45.0.5,2148,0.68,2149,0
10.45.0.6,2038,0.75,2039,0
10.45.0.4,2088,0.56,2089,0
10.45.0.2,2082,0.43,2083,0
10.45.0.3,2080,0.74,2081,0
10.45.0.3,2081,0.92,2082,0
10.45.0.3,2082,0.94,2083,0
10.45.0.5,2149,0.85,2150,0
10.45.0.2,2083,0.71,2084,0
10.45.0.5,2150,0.65,2151,0
10.45.0.5,2151,0.58,2152,0
10.45.0.3,2083,1.13,2084,0
10.45.0.6,2039,0.80,2040,0
10.45.0.4,2089,0.85,2090,0
10.45.0.6,2040,0.73,2041,0
10.45.0.3,2084,0.68,2085,0
10.45.0.4,2090,1.05,2091,0
10.45.0.2,2084,0.44,2085,0
10.45.0.6,2041,0.57,2042,0
10.45.0.2,2085,0.53,2086,0
10.45.0.2,2086,0.48,2087,0
10.45.0.5,2152,0.44,2153,0
10.45.0.2,2087,0.40,2088,0
10.45.0.4,2091,0.55,2092,0
10.45.0.2,2088,0.34,2089,0
10.45.0.4,2092,0.54,2093,0
10.45.0.2,2089,0.31,2090,0
10.45.0.2,2090,0.48,2091,0
10.45.0.3,2085,1.29,2086,0
10.45.0.6,2042,0.55,2043,0
10.45.0.3,2086,0.68,2087,0
10.45.0.3,2087,0.59,2088,0
10.45.0.2,2091,0.50,2092,0
10.45.0.5,2153,1.20,2154,0
10.45.0.4,2093,1.39,2094,0
10.45.0.6,2043,1.04,2044,0
10.45.0.2,2092,0.69,2093,0
10.45.0.3,2088,0.69,2089,0
10.45.0.5,2154,0.98,2155,0
10.45.0.5,2155,1.18,2156,0
10.45.0.4,2094,1.25,2095,0
10.45.0.6,2044,2.72,2045,0
10.45.0.4,2095,0.62,2096,0
10.45.0.6,2045,1.22,2046,0
10.45.0.2,2093,1.01,2094,0
10.45.0.3,2089,0.71,2090,0
10.45.0.4,2096,0.67,2097,0
10.45.0.6,2046,0.42,2047,0
10.45.0.2,2094,0.40,2095,0
10.45.0.3,2090,0.66,2091,0
10.45.0.4,2097,1.08,2098,0
10.45.0.2,2095,0.73,2096,0
10.45.0.3,2091,0.98,2092,0
10.45.0.2,2096,1.01,2097,0
10.45.0.2,2097,0.68,2098,0
10.45.0.3,2092,0.60,2093,0
10.45.0.3,2093,1.12,2094,0
10.45.0.5,2156,0.78,2157,0
10.45.0.2,2098,1.16,2099,0
10.45.0.6,2047,0.72,2048,0
10.45.0.2,2099,0.38,2100,0
10.45.0.4,2098,0.49,2099,0
10.45.0.2,2100,0.72,2101,0
10.45.0.4,2099,0.92,2100,0
10.45.0.4,2100,1.03,2101,0
10.45.0.6,2048,0.75,2049,0
10.45.0.5,2157,1.15,2158,0
10.45.0.5,2158,2.20,2159,0
10.45.0.5,2159,3.40,2160,0
10.45.0.3,2094,1.23,2095,0
10.45.0.6,2049,1.19,2050,0
10.45.0.3,2095,5.22,2096,0
10.45.0.6,2050,7.56,2051,0
10.45.0.5,2160,1.55,2161,0
10.45.0.2,2101,1.11,2102,0
10.45.0.4,2101,3.92,2102,0
10.45.0.2,2102,1.24,2103,0
10.45.0.2,2103,0.69,2104,0
10.45.0.5,2161,1.50,2162,0
10.45.0.5,2162,0.89,2163,0
10.45.0.2,2104,0.53,2105,0
10.45.0.2,2105,4.43,2106,0
10.45.0.5,2163,3.69,2164,0
10.45.0.6,2051,2.98,2052,0
10.45.0.3,2096,0.39,2097,0
10.45.0.3,2097,0.94,2098,0
10.45.0.5,2164,1.51,2165,0
10.45.0.3,2098,4.99,2099,0
10.45.0.5,2165,12.20,2166,0
10.45.0.5,2166,5.66,2167,0
10.45.0.4,2102,6.93,2103,0
10.45.0.2,2106,3.31,2107,0
10.45.0.4,2103,4.48,2104,0
10.45.0.4,2104,0.49,2105,0
10.45.0.6,2052,0.63,2053,0
10.45.0.6,2053,1.00,2054,0
10.45.0.3,2099,1.31,2100,0
10.45.0.3,2100,1.16,2101,0
10.45.0.5,2167,0.34,2168,0
10.45.0.5,2168,0.76,2169,0
10.45.0.2,2107,0.46,2108,0
10.45.0.5,2169,0.42,2170,0
10.45.0.6,2054,0.60,2055,0
10.45.0.2,2108,0.38,2109,0
10.45.0.5,2170,0.50,2171,0
10.45.0.3,2101,1.22,2102,0
10.45.0.3,2102,1.90,2103,0
10.45.0.3,2103,1.74,2104,0
10.45.0.6,2055,0.50,2056,0
